2026-03-12 21:06:59.402 | INFO     | klaus.execution.executor:execute:19 - Executing: NZDUSD LONG vol=0.01 SL=0.58346 TP=0.58939 [fx_bollinger]
2026-03-12 21:06:59.402 | WARNING  | klaus.data.mt5_client:send_order:243 - Order rejected: NZDUSD LONG 0.01 — AutoTrading disabled by client
2026-03-12 21:06:59.403 | WARNING  | klaus.execution.executor:execute:37 - Order not filled: REJECTED err=10027 AutoTrading disabled by client
2026-03-12 21:06:59.403 | INFO     | stepsister.orchestrator.engine:_run_cycle:163 - Step Sister trade executed: NZDUSD LONG 0.01 @ 0.0 [REJECTED]
2026-03-12 21:06:59.411 | INFO     | klaus.risk.risk_manager:evaluate:138 - Trade approved: NZDUSD LONG vol=0.01 SL=0.58346 TP=0.58939
2026-03-12 21:06:59.411 | INFO     | klaus.execution.executor:execute:19 - Executing: NZDUSD LONG vol=0.01 SL=0.58346 TP=0.58939 [fx_zscore]
2026-03-12 21:06:59.411 | WARNING  | klaus.data.mt5_client:send_order:243 - Order rejected: NZDUSD LONG 0.01 — AutoTrading disabled by client
2026-03-12 21:06:59.411 | WARNING  | klaus.execution.executor:execute:37 - Order not filled: REJECTED err=10027 AutoTrading disabled by client
2026-03-12 21:06:59.411 | INFO     | stepsister.orchestrator.engine:_run_cycle:163 - Step Sister trade executed: NZDUSD LONG 0.01 @ 0.0 [REJECTED]
2026-03-12 21:07:45.489 | INFO     | stepsister.monitoring.logger:setup_fx_logger:48 - Step Sister logger initialised
2026-03-12 21:07:45.490 | INFO     | __main__:main:26 - ============================================================
2026-03-12 21:07:45.490 | INFO     | __main__:main:27 -   STEP SISTER — AI-Driven Forex Trading Platform
2026-03-12 21:07:45.490 | INFO     | __main__:main:28 -   (Klaus's Step Sister)
2026-03-12 21:07:45.490 | INFO     | __main__:main:29 - ============================================================
2026-03-12 21:07:49.520 | WARNING  | klaus.regime.hmm_detector:<module>:21 - hmmlearn not available — using scipy-based fallback HMM
2026-03-12 21:07:49.526 | INFO     | __main__:_run_standard:57 - Mode: STANDARD (H1 bars, 60s cycles)
2026-03-12 21:07:49.609 | INFO     | stepsister.orchestrator.engine:_load_mapping:47 - FX RulesEngine loaded mappings for 10 instruments
2026-03-12 21:07:49.610 | INFO     | stepsister.orchestrator.engine:start:107 - Step Sister Engine starting...
2026-03-12 21:07:49.616 | INFO     | klaus.data.mt5_client:connect:68 - MT5 connected: account=800000011, server=TabTrade-Live, balance=997.97
2026-03-12 21:07:49.616 | DEBUG    | stepsister.orchestrator.engine:_init_algorithms:144 - Step Sister: Initialised algorithm: fx_sma_crossover
2026-03-12 21:07:49.616 | DEBUG    | stepsister.orchestrator.engine:_init_algorithms:144 - Step Sister: Initialised algorithm: fx_momentum
2026-03-12 21:07:49.616 | DEBUG    | stepsister.orchestrator.engine:_init_algorithms:144 - Step Sister: Initialised algorithm: carry_trade
2026-03-12 21:07:49.616 | DEBUG    | stepsister.orchestrator.engine:_init_algorithms:144 - Step Sister: Initialised algorithm: feer_carry
2026-03-12 21:07:49.616 | DEBUG    | stepsister.orchestrator.engine:_init_algorithms:144 - Step Sister: Initialised algorithm: fx_bollinger
2026-03-12 21:07:49.617 | DEBUG    | stepsister.orchestrator.engine:_init_algorithms:144 - Step Sister: Initialised algorithm: fx_zscore
2026-03-12 21:07:49.617 | DEBUG    | stepsister.orchestrator.engine:_init_algorithms:144 - Step Sister: Initialised algorithm: commodity_fx_corr
2026-03-12 21:07:49.617 | DEBUG    | stepsister.orchestrator.engine:_init_algorithms:144 - Step Sister: Initialised algorithm: fx_xgboost_signal
2026-03-12 21:07:49.617 | DEBUG    | stepsister.orchestrator.engine:_init_algorithms:144 - Step Sister: Initialised algorithm: fx_lstm_signal
2026-03-12 21:07:49.617 | DEBUG    | stepsister.orchestrator.engine:_init_algorithms:144 - Step Sister: Initialised algorithm: fx_tick_scalper
2026-03-12 21:07:49.617 | DEBUG    | stepsister.orchestrator.engine:_init_algorithms:144 - Step Sister: Initialised algorithm: fx_order_flow
2026-03-12 21:07:49.617 | DEBUG    | stepsister.orchestrator.engine:_init_algorithms:144 - Step Sister: Initialised algorithm: fx_micro_reversion
2026-03-12 21:07:49.617 | DEBUG    | stepsister.orchestrator.engine:_init_algorithms:144 - Step Sister: Initialised algorithm: fx_momentum_hft
2026-03-12 21:07:49.617 | DEBUG    | stepsister.orchestrator.engine:_init_algorithms:144 - Step Sister: Initialised algorithm: fx_vol_breakout
